Order ID,Date,Product Name,Category,Quantity,Unit Price,Discount (%),Total Revenue,Shipping Cost,Customer Country,Customer Segment,Order Channel,Payment Method,Order Status
ORD-0622,2024-04-14,Ignition Module V2,Electronics,1,44.29,0,44.29,8.32,Brazil,Company,Mobile App,Stripe,Completed
ORD-0623,2024-02-01,Fuel Cell GX,Fuel Systems,7,70.85,0,495.95,14.86,UK,Company,Referral,PayPal,Pending
ORD-0624,2024-02-07,Thruster C-21,Engines,9,30.05,20,216.36,13.93,Mexico,University,Mobile App,Manual,Refunded
ORD-0625,2024-06-23,Ignition Module V2,Electronics,3,179.31,15,457.24,13.25,Japan,Company,Online,PayPal,Completed
ORD-0626,2024-04-15,Ignition Module V2,Electronics,5,166.8,10,750.6,6.52,Germany,University,Mobile App,Stripe,Completed
ORD-0627,2024-03-26,Telemetry Kit Alpha,Electronics,9,101.19,15,774.1,11.82,UK,Company,Referral,Manual,Pending
ORD-0628,2024-03-10,Ignition Module V2,Electronics,4,185.0,15,629.0,1.47,Mexico,Hobbyist,Referral,Stripe,Refunded
ORD-0629,2024-05-05,Parachute Recovery Pack,Safety,4,159.39,15,541.93,3.25,Brazil,Hobbyist,Referral,Stripe,Pending
ORD-0630,2024-03-04,Thruster C-21,Engines,6,65.43,25,294.44,11.8,USA,Company,Online,Manual,Pending
ORD-0631,2024-05-17,Thruster C-21,Engines,1,174.86,5,166.12,12.91,Canada,Company,Mobile App,PayPal,Completed
ORD-0632,2024-01-14,Thruster C-21,Engines,4,165.39,0,661.56,1.69,Japan,University,Mobile App,Stripe,Pending
ORD-0633,2024-04-02,Ignition Module V2,Electronics,1,24.7,10,22.23,4.7,Germany,Company,Online,Stripe,Pending
ORD-0634,2024-04-01,Ignition Module V2,Electronics,5,179.83,5,854.19,6.46,Brazil,Company,Referral,Stripe,Refunded
ORD-0635,2024-03-18,Rocket Motor XZ-100,Engines,5,174.84,15,743.07,7.02,Brazil,University,Online,Stripe,Pending
ORD-0636,2024-04-28,Rocket Motor XZ-100,Engines,5,21.42,15,91.03,12.91,Germany,Company,Referral,PayPal,Pending
ORD-0637,2024-03-15,Parachute Recovery Pack,Safety,2,68.27,10,122.89,6.95,Japan,University,Online,PayPal,Refunded
ORD-0638,2024-02-15,Launch Pad Mini,Hardware,1,66.99,10,60.29,10.38,Japan,Hobbyist,Online,Stripe,Refunded
ORD-0639,2024-03-20,Thruster C-21,Engines,5,176.86,25,663.23,4.42,UK,Hobbyist,Referral,Stripe,Refunded
ORD-0640,2024-04-11,Thruster C-21,Engines,8,62.18,20,397.95,4.61,Canada,Company,Mobile App,Stripe,Refunded
ORD-0641,2024-02-27,Flight Computer ZB,Electronics,6,46.53,0,279.18,13.54,UK,University,Referral,PayPal,Completed
ORD-0642,2024-04-20,Launch Pad Mini,Hardware,7,21.7,25,113.92,11.65,Mexico,Company,Online,PayPal,Pending
ORD-0643,2024-02-22,Rocket Motor XZ-100,Engines,3,159.84,5,455.54,2.88,Brazil,Hobbyist,Online,Manual,Refunded
ORD-0644,2024-05-27,Thruster C-21,Engines,3,156.51,25,352.15,13.26,USA,Company,Online,Stripe,Completed
ORD-0645,2024-06-23,Ignition Module V2,Electronics,9,62.86,20,452.59,9.1,UK,University,Online,Stripe,Refunded
ORD-0646,2024-04-15,Fuel Cell GX,Fuel Systems,10,144.08,15,1224.68,4.17,Canada,Hobbyist,Referral,PayPal,Completed
ORD-0647,2024-01-04,Fuel Cell GX,Fuel Systems,5,148.73,25,557.74,1.67,Brazil,Company,Referral,PayPal,Pending
ORD-0648,2024-06-07,Flight Computer ZB,Electronics,8,114.28,10,822.82,4.41,Canada,Company,Mobile App,Stripe,Refunded
ORD-0649,2024-03-30,Parachute Recovery Pack,Safety,10,46.44,20,371.52,5.15,Brazil,University,Online,Manual,Refunded
ORD-0650,2024-02-28,Telemetry Kit Alpha,Electronics,9,163.15,30,1027.85,12.83,USA,Hobbyist,Online,PayPal,Pending
ORD-0651,2024-03-30,Rocket Motor XZ-100,Engines,10,84.76,15,720.46,10.13,UK,Hobbyist,Online,Manual,Pending
ORD-0652,2024-02-05,Launch Pad Mini,Hardware,7,86.16,0,603.12,12.05,Canada,Hobbyist,Online,PayPal,Refunded
ORD-0653,2024-06-28,Parachute Recovery Pack,Safety,10,60.0,0,600.0,14.07,Germany,Company,Online,PayPal,Completed
ORD-0654,2024-01-21,Thruster C-21,Engines,5,82.81,30,289.83,7.44,Germany,University,Mobile App,Stripe,Completed
ORD-0655,2024-05-08,Flight Computer ZB,Electronics,5,190.6,15,810.05,10.8,Japan,Hobbyist,Referral,Stripe,Refunded
ORD-0656,2024-05-25,Launch Pad Mini,Hardware,8,104.53,30,585.37,6.38,USA,University,Online,Manual,Pending
ORD-0657,2024-03-05,Fuel Cell GX,Fuel Systems,7,194.57,25,1021.49,8.47,Germany,University,Mobile App,Stripe,Pending
ORD-0658,2024-04-23,Parachute Recovery Pack,Safety,8,178.28,10,1283.62,10.53,Canada,University,Mobile App,Manual,Pending
ORD-0659,2024-06-19,Ignition Module V2,Electronics,2,59.9,0,119.8,3.51,Japan,Hobbyist,Online,PayPal,Pending
ORD-0660,2024-02-14,Fuel Cell GX,Fuel Systems,8,54.62,30,305.87,7.78,Canada,Hobbyist,Referral,PayPal,Completed
ORD-0661,2024-03-09,Ignition Module V2,Electronics,5,48.07,30,168.25,5.87,Japan,Hobbyist,Referral,Stripe,Completed
ORD-0662,2024-01-29,Telemetry Kit Alpha,Electronics,4,20.92,30,58.58,1.2,Germany,Hobbyist,Mobile App,Stripe,Pending
ORD-0663,2024-04-09,Fuel Cell GX,Fuel Systems,10,136.71,30,956.97,13.36,Canada,Hobbyist,Mobile App,Manual,Refunded
ORD-0664,2024-01-12,Flight Computer ZB,Electronics,4,97.62,5,370.96,11.21,Germany,University,Mobile App,PayPal,Refunded
ORD-0665,2024-05-14,Telemetry Kit Alpha,Electronics,7,109.82,20,614.99,13.1,USA,University,Referral,Stripe,Completed
ORD-0666,2024-03-04,Ignition Module V2,Electronics,6,105.83,30,444.49,4.24,UK,Hobbyist,Online,Manual,Pending
ORD-0667,2024-01-30,Ignition Module V2,Electronics,7,84.78,0,593.46,8.13,Mexico,Company,Mobile App,Stripe,Pending
ORD-0668,2024-01-30,Flight Computer ZB,Electronics,10,166.53,0,1665.3,13.99,USA,Hobbyist,Referral,PayPal,Refunded
ORD-0669,2024-01-06,Parachute Recovery Pack,Safety,2,70.3,5,133.57,8.68,Mexico,Company,Referral,Manual,Completed
ORD-0670,2024-05-13,Flight Computer ZB,Electronics,10,142.87,30,1000.09,0.15,Japan,University,Online,Stripe,Refunded
ORD-0671,2024-01-17,Launch Pad Mini,Hardware,4,81.74,10,294.26,1.95,Germany,Company,Referral,PayPal,Completed
ORD-0672,2024-06-14,Rocket Motor XZ-100,Engines,6,24.75,15,126.22,7.01,Japan,Company,Mobile App,PayPal,Completed
ORD-0673,2024-04-29,Flight Computer ZB,Electronics,10,97.78,30,684.46,3.57,UK,University,Mobile App,Manual,Refunded
ORD-0674,2024-02-22,Ignition Module V2,Electronics,1,172.78,30,120.95,8.12,Japan,Hobbyist,Online,Stripe,Refunded
ORD-0675,2024-04-21,Rocket Motor XZ-100,Engines,6,54.84,0,329.04,11.1,UK,Company,Online,PayPal,Refunded
ORD-0676,2024-06-25,Fuel Cell GX,Fuel Systems,2,171.12,30,239.57,0.55,Japan,Company,Mobile App,Manual,Pending
ORD-0677,2024-01-09,Telemetry Kit Alpha,Electronics,6,92.42,10,499.07,11.6,Mexico,University,Mobile App,PayPal,Completed
ORD-0678,2024-04-26,Parachute Recovery Pack,Safety,2,112.61,0,225.22,11.1,Brazil,University,Referral,Stripe,Completed
ORD-0679,2024-04-04,Flight Computer ZB,Electronics,5,163.49,25,613.09,10.58,Brazil,University,Referral,PayPal,Pending
ORD-0680,2024-02-27,Ignition Module V2,Electronics,7,156.37,30,766.21,3.22,UK,Company,Referral,Manual,Pending
ORD-0681,2024-03-29,Rocket Motor XZ-100,Engines,8,120.73,10,869.26,13.44,Brazil,Hobbyist,Online,Stripe,Pending
ORD-0682,2024-04-22,Ignition Module V2,Electronics,7,44.87,10,282.68,12.8,Germany,University,Mobile App,Stripe,Refunded
ORD-0683,2024-05-25,Thruster C-21,Engines,3,145.99,10,394.17,5.54,Canada,Company,Mobile App,PayPal,Refunded
ORD-0684,2024-02-07,Flight Computer ZB,Electronics,9,82.28,0,740.52,3.16,Mexico,Company,Referral,Stripe,Pending
ORD-0685,2024-01-20,Flight Computer ZB,Electronics,10,69.91,30,489.37,13.2,Canada,Hobbyist,Online,Stripe,Completed
ORD-0686,2024-03-22,Fuel Cell GX,Fuel Systems,7,61.43,20,344.01,10.59,Germany,Company,Online,Manual,Completed
ORD-0687,2024-05-31,Fuel Cell GX,Fuel Systems,5,146.48,10,659.16,4.1,Germany,Hobbyist,Mobile App,Stripe,Refunded
ORD-0688,2024-06-05,Telemetry Kit Alpha,Electronics,8,99.0,20,633.6,6.53,Canada,Company,Online,Stripe,Pending
ORD-0689,2024-05-22,Ignition Module V2,Electronics,10,42.87,10,385.83,8.9,UK,Hobbyist,Online,Manual,Completed
ORD-0690,2024-02-15,Telemetry Kit Alpha,Electronics,10,46.09,0,460.9,2.15,UK,University,Referral,PayPal,Refunded
ORD-0691,2024-05-08,Rocket Motor XZ-100,Engines,6,199.33,0,1195.98,9.19,Brazil,University,Referral,Manual,Pending
ORD-0692,2024-02-28,Ignition Module V2,Electronics,7,75.43,5,501.61,5.75,Japan,Company,Online,Stripe,Completed
ORD-0693,2024-03-25,Rocket Motor XZ-100,Engines,9,97.2,30,612.36,14.15,USA,Company,Mobile App,PayPal,Completed
ORD-0694,2024-01-09,Launch Pad Mini,Hardware,4,110.06,30,308.17,14.96,Brazil,University,Mobile App,Stripe,Refunded
ORD-0695,2024-04-15,Parachute Recovery Pack,Safety,7,70.33,30,344.62,9.94,Brazil,Company,Online,Manual,Completed
ORD-0696,2024-04-20,Rocket Motor XZ-100,Engines,9,127.95,5,1093.97,10.88,Canada,Company,Mobile App,PayPal,Completed
ORD-0697,2024-05-13,Ignition Module V2,Electronics,7,37.07,0,259.49,13.75,USA,University,Online,Stripe,Refunded
ORD-0698,2024-04-05,Ignition Module V2,Electronics,3,48.86,15,124.59,6.25,Brazil,Company,Referral,Manual,Pending
ORD-0699,2024-04-07,Thruster C-21,Engines,7,20.26,5,134.73,12.7,Germany,Hobbyist,Mobile App,Stripe,Refunded
ORD-0700,2024-03-14,Parachute Recovery Pack,Safety,4,117.86,0,471.44,1.73,Japan,Company,Mobile App,Manual,Completed
ORD-0701,2024-01-11,Parachute Recovery Pack,Safety,7,44.18,25,231.94,3.38,Japan,Company,Referral,PayPal,Completed
ORD-0702,2024-01-04,Telemetry Kit Alpha,Electronics,5,152.04,15,646.17,8.08,USA,Hobbyist,Referral,PayPal,Pending
ORD-0703,2024-02-26,Flight Computer ZB,Electronics,4,79.26,10,285.34,4.45,Canada,University,Referral,Stripe,Completed
ORD-0704,2024-03-26,Launch Pad Mini,Hardware,8,193.94,20,1241.22,3.61,UK,Hobbyist,Mobile App,PayPal,Pending
ORD-0705,2024-02-10,Flight Computer ZB,Electronics,4,168.98,20,540.74,12.75,Canada,Hobbyist,Mobile App,Manual,Pending
ORD-0706,2024-03-10,Launch Pad Mini,Hardware,7,199.61,5,1327.41,11.04,Germany,Hobbyist,Referral,Manual,Completed
ORD-0707,2024-02-08,Thruster C-21,Engines,5,31.0,10,139.5,8.22,Mexico,University,Referral,PayPal,Completed
ORD-0708,2024-03-10,Rocket Motor XZ-100,Engines,9,142.19,0,1279.71,6.44,Canada,Company,Referral,Manual,Pending
ORD-0709,2024-06-06,Fuel Cell GX,Fuel Systems,2,118.95,10,214.11,3.11,Brazil,Hobbyist,Mobile App,PayPal,Refunded
ORD-0710,2024-05-03,Parachute Recovery Pack,Safety,4,49.92,10,179.71,0.01,Germany,Hobbyist,Mobile App,Stripe,Refunded
ORD-0711,2024-03-28,Flight Computer ZB,Electronics,5,124.81,25,468.04,11.87,Japan,University,Online,Stripe,Completed
ORD-0712,2024-01-04,Flight Computer ZB,Electronics,5,140.64,5,668.04,9.88,Canada,Hobbyist,Online,PayPal,Completed
ORD-0713,2024-06-08,Flight Computer ZB,Electronics,10,161.77,15,1375.05,3.27,Germany,University,Referral,Stripe,Refunded
ORD-0714,2024-02-19,Telemetry Kit Alpha,Electronics,8,145.61,0,1164.88,2.95,USA,Company,Online,Stripe,Refunded
ORD-0715,2024-02-28,Ignition Module V2,Electronics,4,37.69,10,135.68,2.62,Germany,Company,Mobile App,Manual,Completed
ORD-0716,2024-01-08,Telemetry Kit Alpha,Electronics,2,84.62,0,169.24,13.87,Canada,Company,Online,PayPal,Pending
ORD-0717,2024-05-24,Fuel Cell GX,Fuel Systems,4,142.92,5,543.1,1.03,Brazil,Company,Online,Manual,Pending
ORD-0718,2024-04-25,Flight Computer ZB,Electronics,10,67.36,20,538.88,10.78,Brazil,Company,Online,Manual,Completed
ORD-0719,2024-02-19,Flight Computer ZB,Electronics,4,45.54,25,136.62,5.69,Japan,Company,Mobile App,PayPal,Completed
ORD-0720,2024-02-06,Ignition Module V2,Electronics,4,185.38,25,556.14,12.1,Brazil,University,Online,Stripe,Refunded
ORD-0721,2024-04-02,Launch Pad Mini,Hardware,7,176.53,25,926.78,1.76,Mexico,University,Online,PayPal,Completed
ORD-0722,2024-05-23,Telemetry Kit Alpha,Electronics,7,198.38,0,1388.66,8.45,UK,Hobbyist,Referral,Manual,Pending
ORD-0723,2024-01-08,Ignition Module V2,Electronics,5,96.29,30,337.02,6.0,Germany,Hobbyist,Online,PayPal,Completed
ORD-0724,2024-06-04,Flight Computer ZB,Electronics,9,65.85,25,444.49,4.29,UK,Company,Referral,Stripe,Completed
ORD-0725,2024-02-25,Ignition Module V2,Electronics,7,144.47,25,758.47,2.25,USA,Hobbyist,Online,Manual,Refunded
ORD-0726,2024-04-24,Thruster C-21,Engines,1,41.81,30,29.27,5.3,Japan,University,Referral,Manual,Refunded
ORD-0727,2024-04-26,Flight Computer ZB,Electronics,3,94.06,20,225.74,3.75,Brazil,Hobbyist,Mobile App,Stripe,Completed
ORD-0728,2024-02-23,Fuel Cell GX,Fuel Systems,7,170.84,30,837.12,11.46,Mexico,University,Referral,PayPal,Completed
ORD-0729,2024-01-09,Rocket Motor XZ-100,Engines,7,104.22,10,656.59,7.48,Canada,Company,Mobile App,Manual,Pending
ORD-0730,2024-02-26,Rocket Motor XZ-100,Engines,7,178.84,20,1001.5,5.89,Japan,University,Mobile App,Stripe,Completed
ORD-0731,2024-01-16,Flight Computer ZB,Electronics,3,141.71,25,318.85,11.75,UK,Hobbyist,Referral,PayPal,Completed
ORD-0732,2024-01-27,Thruster C-21,Engines,2,185.52,20,296.83,3.94,UK,Company,Online,PayPal,Pending
ORD-0733,2024-06-01,Telemetry Kit Alpha,Electronics,4,21.02,25,63.06,13.56,Canada,Hobbyist,Mobile App,Stripe,Refunded
ORD-0734,2024-06-08,Rocket Motor XZ-100,Engines,10,156.17,25,1171.28,0.81,Japan,Company,Referral,Stripe,Pending
ORD-0735,2024-03-24,Fuel Cell GX,Fuel Systems,6,142.95,0,857.7,7.1,USA,University,Referral,Manual,Refunded
ORD-0736,2024-06-13,Telemetry Kit Alpha,Electronics,4,177.22,0,708.88,8.58,Canada,Hobbyist,Mobile App,Manual,Refunded
ORD-0737,2024-05-03,Parachute Recovery Pack,Safety,8,100.12,20,640.77,11.09,Japan,Hobbyist,Referral,Stripe,Completed
ORD-0738,2024-03-16,Thruster C-21,Engines,2,143.97,10,259.15,13.89,Canada,Hobbyist,Referral,Manual,Refunded
ORD-0739,2024-06-08,Ignition Module V2,Electronics,1,150.2,0,150.2,7.89,Brazil,Hobbyist,Mobile App,Stripe,Pending
ORD-0740,2024-04-04,Thruster C-21,Engines,3,191.48,0,574.44,12.5,USA,Company,Referral,Manual,Refunded
ORD-0741,2024-06-29,Flight Computer ZB,Electronics,9,132.86,5,1135.95,3.77,UK,University,Online,PayPal,Pending
ORD-0742,2024-01-01,Parachute Recovery Pack,Safety,2,102.16,5,194.1,2.29,Mexico,Company,Mobile App,Stripe,Pending
ORD-0743,2024-01-12,Rocket Motor XZ-100,Engines,5,59.66,0,298.3,6.44,Germany,Hobbyist,Online,Stripe,Pending
ORD-0744,2024-02-25,Launch Pad Mini,Hardware,2,59.77,30,83.68,3.42,Japan,Hobbyist,Referral,Manual,Refunded
ORD-0745,2024-06-12,Launch Pad Mini,Hardware,8,52.0,10,374.4,11.9,UK,Company,Online,PayPal,Completed
ORD-0746,2024-04-03,Launch Pad Mini,Hardware,9,109.18,30,687.83,4.23,Canada,University,Mobile App,PayPal,Pending
ORD-0747,2024-02-28,Fuel Cell GX,Fuel Systems,10,151.02,15,1283.67,1.7,Japan,Hobbyist,Online,Manual,Pending
ORD-0748,2024-01-22,Rocket Motor XZ-100,Engines,1,134.28,20,107.42,6.22,Canada,University,Online,Stripe,Refunded
ORD-0749,2024-03-19,Launch Pad Mini,Hardware,10,103.24,5,980.78,0.78,Germany,Company,Mobile App,Stripe,Refunded
ORD-0750,2024-05-04,Rocket Motor XZ-100,Engines,5,67.13,5,318.87,1.86,Canada,Hobbyist,Referral,PayPal,Pending
ORD-0751,2024-04-07,Parachute Recovery Pack,Safety,7,42.58,30,208.64,9.02,Brazil,Company,Referral,Manual,Pending
ORD-0752,2024-05-14,Ignition Module V2,Electronics,10,164.98,10,1484.82,8.18,Brazil,Company,Mobile App,Manual,Pending
ORD-0753,2024-03-05,Telemetry Kit Alpha,Electronics,6,180.6,10,975.24,4.14,Mexico,Company,Referral,PayPal,Pending
ORD-0754,2024-04-17,Ignition Module V2,Electronics,7,104.05,25,546.26,7.62,USA,Company,Referral,Manual,Pending
ORD-0755,2024-06-18,Fuel Cell GX,Fuel Systems,10,156.37,30,1094.59,3.02,Mexico,Hobbyist,Mobile App,PayPal,Completed
ORD-0756,2024-06-18,Rocket Motor XZ-100,Engines,10,50.9,5,483.55,0.04,Brazil,Hobbyist,Mobile App,PayPal,Completed
ORD-0757,2024-03-22,Flight Computer ZB,Electronics,9,139.55,15,1067.56,7.96,Brazil,Company,Referral,PayPal,Completed
ORD-0758,2024-04-09,Parachute Recovery Pack,Safety,2,101.11,30,141.55,0.89,UK,Hobbyist,Online,Stripe,Completed
ORD-0759,2024-01-01,Launch Pad Mini,Hardware,3,98.34,25,221.26,9.8,Japan,Company,Online,Stripe,Refunded
ORD-0760,2024-05-29,Flight Computer ZB,Electronics,1,173.82,0,173.82,4.06,UK,Hobbyist,Online,PayPal,Pending
ORD-0761,2024-03-07,Rocket Motor XZ-100,Engines,8,171.28,5,1301.73,9.76,USA,Hobbyist,Mobile App,Stripe,Pending
ORD-0762,2024-01-30,Rocket Motor XZ-100,Engines,6,171.01,10,923.45,4.76,Brazil,Company,Referral,Stripe,Refunded
ORD-0763,2024-07-01,Thruster C-21,Engines,3,38.67,15,98.61,4.43,Germany,University,Online,Manual,Pending
ORD-0764,2024-01-07,Telemetry Kit Alpha,Electronics,1,163.47,15,138.95,7.6,USA,Hobbyist,Online,Stripe,Pending
ORD-0765,2024-01-30,Launch Pad Mini,Hardware,4,86.55,25,259.65,12.28,Germany,Hobbyist,Online,Stripe,Refunded
ORD-0766,2024-03-06,Telemetry Kit Alpha,Electronics,10,67.6,15,574.6,4.48,USA,University,Online,Manual,Pending
ORD-0767,2024-05-10,Fuel Cell GX,Fuel Systems,3,45.06,20,108.14,11.67,Canada,Company,Referral,Stripe,Completed
ORD-0768,2024-04-19,Parachute Recovery Pack,Safety,6,153.46,15,782.65,14.16,Germany,Company,Referral,PayPal,Completed
ORD-0769,2024-02-21,Parachute Recovery Pack,Safety,4,81.97,15,278.7,4.82,Japan,University,Mobile App,Manual,Completed
ORD-0770,2024-05-17,Rocket Motor XZ-100,Engines,2,102.34,20,163.74,0.48,Japan,Hobbyist,Online,Stripe,Pending
ORD-0771,2024-04-29,Flight Computer ZB,Electronics,8,40.24,20,257.54,9.44,Mexico,Hobbyist,Online,Manual,Completed
ORD-0772,2024-05-17,Telemetry Kit Alpha,Electronics,5,168.01,25,630.04,7.58,Brazil,Company,Referral,PayPal,Pending
ORD-0773,2024-02-22,Fuel Cell GX,Fuel Systems,2,103.69,0,207.38,5.67,Brazil,Hobbyist,Online,Stripe,Refunded
ORD-0774,2024-02-05,Fuel Cell GX,Fuel Systems,2,167.06,15,284.0,2.82,Japan,University,Online,Stripe,Completed
ORD-0775,2024-04-28,Flight Computer ZB,Electronics,1,133.33,30,93.33,3.79,Mexico,Hobbyist,Referral,Manual,Completed
ORD-0776,2024-01-12,Rocket Motor XZ-100,Engines,3,46.92,5,133.72,0.1,Canada,Company,Mobile App,Manual,Pending
ORD-0777,2024-01-12,Fuel Cell GX,Fuel Systems,1,105.44,20,84.35,0.81,Brazil,University,Mobile App,PayPal,Pending
ORD-0778,2024-05-31,Ignition Module V2,Electronics,9,136.89,15,1047.21,8.72,Japan,Hobbyist,Online,Stripe,Refunded
ORD-0779,2024-03-19,Rocket Motor XZ-100,Engines,6,190.74,0,1144.44,1.45,Canada,Hobbyist,Referral,PayPal,Pending
ORD-0780,2024-02-15,Telemetry Kit Alpha,Electronics,6,134.65,0,807.9,14.98,Germany,Company,Mobile App,Stripe,Completed
ORD-0781,2024-06-28,Launch Pad Mini,Hardware,1,99.68,25,74.76,2.13,UK,Company,Referral,Manual,Refunded
ORD-0782,2024-04-07,Thruster C-21,Engines,7,75.49,5,502.01,6.11,USA,Company,Online,Manual,Completed
ORD-0783,2024-04-21,Parachute Recovery Pack,Safety,4,112.99,25,338.97,2.64,Canada,University,Online,Stripe,Completed
ORD-0784,2024-03-09,Rocket Motor XZ-100,Engines,10,55.15,25,413.62,6.95,Canada,Hobbyist,Referral,PayPal,Refunded
ORD-0785,2024-02-08,Ignition Module V2,Electronics,10,166.06,5,1577.57,3.83,Japan,Hobbyist,Referral,Stripe,Pending
ORD-0786,2024-03-12,Ignition Module V2,Electronics,7,102.51,15,609.93,1.53,UK,University,Online,Manual,Pending
ORD-0787,2024-04-12,Ignition Module V2,Electronics,10,33.95,10,305.55,5.87,Japan,University,Mobile App,Manual,Refunded
ORD-0788,2024-05-13,Flight Computer ZB,Electronics,5,168.54,5,800.56,5.66,Canada,Hobbyist,Online,PayPal,Completed
ORD-0789,2024-02-28,Fuel Cell GX,Fuel Systems,2,35.26,25,52.89,13.24,Brazil,Company,Referral,PayPal,Refunded
ORD-0790,2024-06-29,Rocket Motor XZ-100,Engines,3,92.03,20,220.87,14.13,Japan,University,Referral,PayPal,Pending
ORD-0791,2024-05-31,Telemetry Kit Alpha,Electronics,9,53.7,15,410.81,6.98,Japan,Company,Online,PayPal,Refunded
ORD-0792,2024-06-26,Launch Pad Mini,Hardware,3,114.81,10,309.99,14.16,USA,University,Mobile App,PayPal,Completed
ORD-0793,2024-05-02,Fuel Cell GX,Fuel Systems,1,102.4,0,102.4,3.59,Canada,Company,Online,Manual,Refunded
ORD-0794,2024-01-22,Parachute Recovery Pack,Safety,9,152.73,15,1168.38,9.7,Brazil,University,Online,PayPal,Refunded
ORD-0795,2024-05-20,Launch Pad Mini,Hardware,8,94.1,10,677.52,5.16,Germany,Hobbyist,Mobile App,Stripe,Refunded
ORD-0796,2024-01-19,Ignition Module V2,Electronics,10,86.09,15,731.77,1.72,Germany,Company,Referral,PayPal,Completed
ORD-0797,2024-03-20,Thruster C-21,Engines,1,47.83,0,47.83,5.67,USA,Hobbyist,Mobile App,Stripe,Completed
ORD-0798,2024-05-21,Telemetry Kit Alpha,Electronics,10,88.01,10,792.09,2.57,Mexico,University,Online,PayPal,Refunded
ORD-0799,2024-01-03,Launch Pad Mini,Hardware,10,79.21,25,594.08,7.1,Mexico,Hobbyist,Referral,PayPal,Completed
ORD-0800,2024-01-25,Thruster C-21,Engines,4,118.56,5,450.53,6.87,USA,Hobbyist,Mobile App,PayPal,Pending
ORD-0801,2024-02-22,Parachute Recovery Pack,Safety,2,33.51,0,67.02,12.79,Mexico,Hobbyist,Mobile App,Manual,Pending
ORD-0802,2024-04-17,Launch Pad Mini,Hardware,9,26.46,15,202.42,12.96,Mexico,Company,Mobile App,Manual,Completed
ORD-0803,2024-01-07,Rocket Motor XZ-100,Engines,1,162.77,20,130.22,9.66,USA,Hobbyist,Online,Stripe,Pending
ORD-0804,2024-06-30,Flight Computer ZB,Electronics,9,156.17,20,1124.42,6.92,Japan,Hobbyist,Online,Stripe,Completed
ORD-0805,2024-02-23,Telemetry Kit Alpha,Electronics,4,36.63,5,139.19,0.27,Mexico,Hobbyist,Online,PayPal,Completed
ORD-0806,2024-06-03,Telemetry Kit Alpha,Electronics,2,121.8,20,194.88,6.97,Canada,Hobbyist,Online,Manual,Completed
ORD-0807,2024-01-13,Fuel Cell GX,Fuel Systems,8,59.28,30,331.97,3.63,Germany,University,Online,Stripe,Refunded
ORD-0808,2024-04-01,Fuel Cell GX,Fuel Systems,9,187.13,10,1515.75,6.12,USA,Company,Online,PayPal,Refunded
ORD-0809,2024-03-03,Thruster C-21,Engines,6,24.67,30,103.61,6.87,Germany,Hobbyist,Mobile App,Stripe,Pending
ORD-0810,2024-03-20,Thruster C-21,Engines,9,29.99,20,215.93,1.69,Germany,University,Referral,Manual,Pending
ORD-0811,2024-02-22,Rocket Motor XZ-100,Engines,10,66.89,15,568.56,13.73,Canada,Company,Mobile App,Stripe,Pending
ORD-0812,2024-06-01,Parachute Recovery Pack,Safety,1,104.25,0,104.25,1.42,Canada,Company,Online,Stripe,Refunded
ORD-0813,2024-01-24,Telemetry Kit Alpha,Electronics,10,103.67,15,881.2,7.87,USA,Hobbyist,Mobile App,Manual,Refunded
ORD-0814,2024-05-09,Flight Computer ZB,Electronics,4,47.21,25,141.63,12.22,Mexico,Hobbyist,Mobile App,Manual,Completed
ORD-0815,2024-01-06,Parachute Recovery Pack,Safety,10,59.78,30,418.46,13.83,Canada,University,Referral,PayPal,Refunded
ORD-0816,2024-04-28,Telemetry Kit Alpha,Electronics,9,191.89,0,1727.01,0.11,USA,Hobbyist,Mobile App,Stripe,Refunded
ORD-0817,2024-04-11,Parachute Recovery Pack,Safety,10,114.6,25,859.5,14.72,Mexico,University,Referral,Manual,Completed
ORD-0818,2024-03-01,Parachute Recovery Pack,Safety,8,91.38,5,694.49,4.11,USA,Hobbyist,Mobile App,Manual,Refunded
ORD-0819,2024-04-21,Rocket Motor XZ-100,Engines,1,148.0,25,111.0,10.14,Japan,Company,Mobile App,Manual,Completed
ORD-0820,2024-06-13,Flight Computer ZB,Electronics,10,143.6,10,1292.4,6.91,Canada,Hobbyist,Online,Stripe,Refunded
ORD-0821,2024-05-30,Telemetry Kit Alpha,Electronics,3,49.81,0,149.43,9.07,Brazil,Hobbyist,Online,Stripe,Pending
ORD-0822,2024-03-29,Thruster C-21,Engines,9,21.15,15,161.8,12.92,Germany,Company,Mobile App,Stripe,Refunded
ORD-0823,2024-01-31,Fuel Cell GX,Fuel Systems,5,131.85,30,461.47,1.5,USA,Company,Mobile App,Manual,Refunded
ORD-0824,2024-01-29,Parachute Recovery Pack,Safety,8,146.33,20,936.51,14.66,Brazil,Company,Referral,Manual,Pending
ORD-0825,2024-02-13,Telemetry Kit Alpha,Electronics,1,157.27,15,133.68,2.15,Canada,Hobbyist,Online,Manual,Refunded
ORD-0826,2024-04-05,Thruster C-21,Engines,7,144.54,20,809.42,14.3,Japan,University,Online,PayPal,Completed
ORD-0827,2024-02-10,Ignition Module V2,Electronics,10,34.04,20,272.32,0.53,Japan,Company,Online,Manual,Refunded
